Date,Longitude,Latitude,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,ATMOSPHERIC_PRESSURE,AirTemp,AirTemperature,BAR_PRESS,CURRENT_AIR_TEMPERATURE1,CURRENT_AIR_TEMPERATURE2,DEW_POINT,DewPtC,Elevation (m),GustSpeedms,HEIGHT_OF_SNOW,HUMIDITY,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,MAX_TEMP,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,MINIMUM_AIR_TEMPERATURE,MIN_TEMP,ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,PRECIPITATION_NEW,PRECIP_DETECTOR_RATIO,PRECIP_TOTAL,Precipitation,Pressurembar,RELATIVE_HUMIDITY1,RH,Rain,Rainmm,RelativeHumidity,SNOW_ON_THE_GROUND,STANDARD_SNOW,SWE,SnowDepth,SnowWaterEquivalent,Snow_WE,SolarRadiation,SolarRadiationWm,TEMP_MEAN,TempC,WDIR_VECT,WIND_DIRECTION_STD_DEVIATION1,WSPD_SCLR,Wetness,WindDirection,WindSpeed,WindSpeedms,air_temp,air_temp_1,air_temp_2,air_temperature,air_temperature_yesterday_high,air_temperature_yesterday_low,avg_air_temp_pst1hr,avg_rel_hum_pst1hr,avg_wnd_dir_10m_pst10mts,avg_wnd_spd_10m_pst10mts,cum_pcpn_amt,dew_point,dwpt_temp,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,mean_sea_level,min_air_temp_snc_last_reset,mslp,pcp,pcpn_amt_pst1hr,pcpn_amt_pst24hrs,precipitation,rel_hum,relative_humidity,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,snow_amount,snw_dpth,snw_dpth_wtr_equiv,snwfl_amt_pst1hr,stn_pres,tasmax,tasmin,temperature,tendency_amount,total_precipitation,wind_direction,wind_gust_speed,wind_speed,FIRE_SIZE_HA
2021-07-08,-120.5,49.5,,,,,,,,,,,700.4,,,,,,30.0,,,,10.0,12.6,12.6,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-08,-120.5,49.9,,,,,,,16.996086956521737,,10.434782608695652,,1045.0,,,,,,,172.93021739130435,5.424043478260869,,,,,,,,,,,69.00217391304348,,,,,,,,,,,,,,,,48.557391304347824,,,,,,17.004347826086956,,,,,,,,,,,,10.434782608695652,20.82608695652174,,,11.860869565217392,,,0.3304347826086957,0.0,,69.08695652173913,,,,,-6999.0,,0.0,,,,,,,,,,0.018
2021-07-08,-120.0,49.9,,,,14.580208333333331,,,13.46913043478261,,8.0,,1551.0,,,,,,21.7,254.9534782608696,5.930391304347826,,8.1,0.0,,,,,,,,71.12086956521739,,,,,,,,,,1.9270833333333333,,,,,,35.85217391304348,,,,,,14.541304347826086,,,,,,,,174.47826086956522,7.369565217391305,,,8.591304347826087,15.786956521739132,,,9.42608695652174,,,-0.0130434782608695,,0.0,70.04347826086956,67.66666666666667,0.0,1.2555555555555555,,,,,,,,15.666666666666666,,,196.0,,8.1875,1742.0
2021-07-08,-119.4,51.3,,,,,,,,,,,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34,,,,,,,,197.53333333333333,4.366666666666666,,,12.366666666666667,,,,,,,,,0.0083333333333333,77.06666666666666,70.54166666666667,0.0133333333333333,0.5272727272727272,,,,,,,,19.07916666666667,,,192.91666666666663,,5.116666666666666,33068.0
2021-07-08,-119.2,52.5,,,,,,,,,,,1859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63529411764706,,,,,,,,184.05882352941177,8.347058823529412,,,7.605882352941177,,,,,,,,,0.0,56.294117647058826,59.166666666666664,0.0,0.0,,,,,,,,15.479166666666666,,,206.95833333333337,,8.65,0.018
2021-07-08,-115.8,49.3,,,900.695652173913,,,,18.76521739130435,,10.565217391304348,,975.0,,,,,,,227.61347826086956,3.4961304347826085,,,,,,,,,,,63.37478260869565,,,,,,,,,,,,,,,,34.583,,,,,,18.76521739130435,,,,,,,,,,,,10.565217391304348,23.821739130434786,,,13.991304347826087,1010.9869565217392,,0.0347826086956521,,,63.34782608695652,,,,,,,,900.695652173913,,,,,,,,,0.2
2021-07-08,-115.2,49.3,,,,,,,,,,,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.823809523809523,,,,,,,,198.9047619047619,5.766666666666667,,,9.757142857142858,,,,,,,,,0.0,53.333333333333336,52.208333333333336,0.0,0.1529411764705882,,,,,,,,21.870833333333337,,,206.91666666666663,,6.2,1.6
2021-07-09,-126.6,50.2,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07857142857143,,,,,,,,261.42857142857144,7.114285714285714,,,11.4,,,,,,,,,0.0,77.14285714285714,72.23809523809524,0.0,0.0,,19.333333333333332,,,,,,16.90952380952381,,,268.8095238095238,,7.6380952380952385,1.1
2021-07-09,-124.6,49.9,,,,,,,,,,,85.0,,,67.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.77916666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-09,-120.8,50.0,,,,,,,18.902916666666663,,,,945.0,,,,,,,,,,,,,,,,,,,70.30666666666666,,,,,,,,,,,,,,,,,,,,,,18.904166666666665,,,,,,,,,,,,11.833333333333334,24.258333333333336,,,12.858333333333334,,,,,,70.33333333333333,,,,,,,,,,,,,,,,,0.02
2021-07-09,-120.6,49.9,,,,,,,,,,,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.707142857142856,,,,,,,,203.21428571428572,11.55714285714286,,,11.021428571428572,,,,,,,,,0.008695652173913,69.07142857142857,68.95652173913044,0.0142857142857142,4.316666666666667,,,,,,,,18.652173913043477,,,201.3913043478261,,11.104347826086956,0.04
2021-07-09,-119.9,49.9,,,,,,,18.659166666666668,,,,1270.0,,,,,,,,,,,,,,,,,,,57.58833333333333,,,,,,,,,,,,,,,,,,,,,,18.666666666666668,,,,,,,,,,,,8.958333333333334,23.1375,,,13.466666666666669,,,0.0,0.0,,57.625,,,,,-6999.0,,0.0,,,,,,,,,,0.6
2021-07-09,-119.3,50.2,,,950.25,,,,24.625833333333333,,10.75,,570.0,,,,,,,160.11575,8.736416666666667,,,,,,,,,,,46.73583333333334,,,,,,,,,,,,,,,,33.785000000000004,,,,,,24.633333333333336,,,,,,,,,,,,10.75,28.429166666666664,,,19.491666666666667,1015.7631578947368,,0.025,,,46.75,,,,,,,,950.25,,,,,,,,,86.0
2021-07-09,-118.8,50.9,,,971.5,,,,23.116249999999997,,16.208333333333332,,335.0,,,,,,,137.055,2.538375,,,,,,,,,,,71.33541666666666,,,,,,,,,,,,,,,,56.61541666666667,,,,,,23.116666666666664,,,,,,,,,,,,16.208333333333332,30.09166666666667,,,17.304166666666667,1010.6375,,0.2083333333333333,5.0,,71.41666666666667,,,,,,,,971.5,,,,,,,,,1.218
2021-07-10,-126.4,54.0,,,,,,,,,,,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04375,,,,,,,,285.4375,11.34375,,,9.13125,,,,,,,,,0.1833333333333333,68.375,69.5,0.0,4.4,,,,,,,,14.654166666666669,,,292.8333333333333,,11.633333333333333,0.18
2021-07-10,-120.6,49.5,,,922.7727272727273,,,,21.404090909090908,,7.909090909090909,,830.0,,,,,,,246.59681818181815,6.569999999999999,,,,,,,,,,,50.344545454545454,,,,,,,,,,,,,,,,33.110454545454544,,,,,,21.404545454545453,,,,,,,,,,,,7.909090909090909,26.931818181818183,,,15.636363636363637,1016.7363636363636,,0.0045454545454545,,,50.40909090909091,,,,,,,,922.7727272727273,,,,,,,,,0.036
2021-07-10,-120.4,51.7,,,,,,,,,,,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.369565217391305,,,,,,,,207.8695652173913,4.695652173913044,,,8.978260869565217,,,,,,,,,0.0333333333333333,60.73913043478261,60.041666666666664,0.0,0.0,,,,,,,,18.895833333333332,,,233.375,,5.258333333333334,790.0
2021-07-10,-119.3,52.8,,,,,,,,,,,997.5,,,54.20416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.65,,,,,,,18.56086956521739,,,,,,,,211.82608695652175,4.930434782608696,,,10.647826086956522,,,,,,,,,0.0166666666666666,62.608695652173914,63.875,0.017391304347826,0.2782608695652174,,,,,,,,18.558333333333337,,,216.25,,4.7749999999999995,0.018
2021-07-10,-118.6,52.0,,,945.75,,,,19.9125,,11.7,,565.0,,,,,,,116.149,2.6812,,,,,,,,,,,65.792,,,,,,,,,,,,,,,,41.9455,,,,,,20.44761904761905,,,,,,,,,,,,11.476190476190476,28.01904761904762,,,15.47142857142857,1010.86,,0.0619047619047619,,,63.714285714285715,,,,,,,,945.7142857142856,,,,,,,,,0.04
2021-07-11,-121.7,51.4,,,,,,,,,,,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72,,,,,,,,192.4,7.609999999999999,,,6.9,,,,,,,,,0.0,53.1,44.25,0.0,0.0,,,,,,,,19.795833333333334,,,165.54166666666666,,7.608333333333333,0.18
2021-07-11,-119.4,50.5,,,,,,,,,,,419.0,,,,,,33.0,,,,16.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2021-07-11,-118.6,52.1,,,,,,,19.45125,,,,574.55,,,,,,31.0,,,,14.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,19.454166666666666,,,,,,,,,,,,-6999.0,23.55,,,15.3125,,,0.0125,,,-6999.0,,,,,-6999.0,,-6999.0,-6999.0,,,,,,,,,1.218
2021-07-12,-125.1,49.4,,,,22.866666666666664,,,,,,,340.0,,,,,,30.6,,,,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-13,-123.9,48.5,,,,18.239583333333332,,,,,,,419.0,,,,,,27.5,,,,10.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-13,-123.9,49.5,,,,,,,,,,,6.1,,,,,,24.5,,,,18.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2021-07-13,-121.2,51.7,,,,,,,,,,,928.0,,,,,,33.0,,,,5.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732
2021-07-14,-118.4,50.9,,,,,,,22.747083333333332,,-6.375,,1165.0,,,,,,,170.24791666666667,5.366416666666667,,,,,,,,,,,13.798333333333334,,,,,,,,,,,,,,,,30.223333333333333,,,,,,18.275,,,,,,,,,,,,-8.625,27.1625,,,18.2625,,,-0.1375,,,15.0,,,,,-6999.0,,-6999.0,-6999.0,,,,,,,,,1364.0
2021-07-16,-119.5,49.9,,,,,,,,,,,350.0,,,34.9625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-07-17,-118.1,52.0,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,,,,,,,,173.42857142857142,7.35,,,12.95,,,,,,,,,0.3666666666666666,76.57142857142857,69.66666666666667,0.8857142857142856,18.015384615384615,,,,,,,,18.258333333333333,,,164.25,,7.891666666666667,36.0
2021-07-17,-116.1,50.6,,,,,,,,,,,954.1,,,,,,33.0,,,,17.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,21.75,,,,,,,,,,25.75,,,156.79166666666666,,10.104166666666666,0.018
2021-07-18,-125.1,49.6,,,,17.954340277777778,,,,,,,415.0,,,,,,22.8,,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,74.5,,,,,,,,,,12.975,,,104.20833333333331,,3.95,0.018
2021-07-18,-123.6,53.0,,,,,,,,,,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.447619047619046,,,,,,,,216.71428571428572,3.542857142857143,,,10.533333333333331,,,,,,,,,0.0,79.85714285714286,78.16666666666667,0.0,0.1619047619047619,,0.0,,,,,,14.841666666666669,,,226.83333333333337,,4.245833333333334,0.018
2021-07-18,-119.4,50.5,,,,,,,,,,,419.0,,,,,,32.0,,,,11.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2021-07-19,-118.6,50.0,,,,,,,,,,,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.154545454545453,,,,,,,,135.3181818181818,4.6863636363636365,,,2.713636363636364,,,,,,,,,0.0,33.72727272727273,32.34782608695652,0.0,0.0,,,,,,,,21.39130434782609,,,134.65217391304347,,4.608695652173913,0.06
2021-07-20,-121.7,54.2,,,,,,,,,,,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.675,,,,,,,,185.25,5.21,,,11.28,,,,,,,,,0.0,72.7,74.95833333333333,0.0,0.0,,,,,,,,16.0125,,,177.29166666666666,,4.891666666666667,0.018
2021-07-21,-124.6,49.4,,,1006.0416666666666,,,,17.017083333333332,,8.0,,115.0,,,,,,,241.52916666666667,2.282125,,,,,,,,,,,57.18833333333333,,,,,,,,,,,,,,,,65.74541666666667,,,,,,17.025000000000002,,,,,,,,,,,,8.0,20.325,,,13.825,1019.8416666666666,,-2.312964634635743e-18,,,57.25,,,,,,,,1006.0416666666666,,,,,,,,,0.018
2021-07-21,-121.4,49.4,,,987.217391304348,,,,15.428695652173914,,9.043478260869565,,236.0,,,58.916666666666664,,,,199.86521739130433,2.1802608695652173,,,,,,,,,,,67.87217391304348,,,,,,,,,,,,,,,199.3083333333333,36.35217391304348,,,,,,15.5875,,,,,,,,,,,,9.041666666666666,19.920833333333334,,,12.825,1016.2708333333334,,-0.0374999999999999,,,67.20833333333333,,,,,,,,987.25,,,,,,,,,0.2
2021-07-21,-116.0,49.7,,,,,,,18.169583333333332,,7.041666666666667,,1035.0,,,,,,,,,,,,,,,,,,,50.032916666666665,,,,,,,,,,,,,,,,,,,,,,18.1875,,,,,,,,,,,,7.041666666666667,23.9,,,14.075,,,0.0083333333333333,0.0,,50.0,,,,,-6999.0,,0.0,,,,,,,,,,0.2
2021-07-22,-115.4,49.5,,,,18.81875,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04
2021-07-23,-120.4,51.2,,,,,,,,,,,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2875,,,,,,,,198.875,6.370833333333334,,,3.3166666666666664,,,,,,,,,0.0,60.291666666666664,60.083333333333336,0.0,0.0,,,,,,,,12.516666666666666,,,198.20833333333337,,6.441666666666666,0.02
2021-07-23,-117.9,50.4,,,,,,,,,,,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.23478260869565,,,,,,,,154.04347826086956,5.98695652173913,,,2.5521739130434784,,,,,,,,,0.0,38.21739130434783,37.583333333333336,0.0,0.0,,,,,,,,18.791666666666668,,,159.625,,6.066666666666666,0.018
2021-07-23,-116.3,50.4,,,,,,,9.631041666666668,,-5.0,,2380.0,,,,,,,294.0708333333333,15.188333333333333,,,,,,,,,,,35.089999999999996,,,,,,,,,,,,,,,,17.267666666666667,,,,,,9.629166666666666,,,,,,,,,,,,-5.0,12.0875,,,6.529166666666666,,,0.0,,,35.083333333333336,,,,,-6999.0,,-6999.0,-6999.0,,,,,,,,,206.0
2021-07-26,-118.6,51.9,,,,,,,,,,,1091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65625,,,,,,,,126.375,9.14375,,,9.84375,,,,,,,,,0.0,62.1875,57.833333333333336,0.0,4.4,,,,,,,,19.2625,,,131.33333333333334,,9.325,0.36
2021-07-27,-120.8,49.1,,,,,,,,,,,1577.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.03076923076923,14.991666666666667,14.5625,,,,,,241.15384615384616,5.769230769230769,363.875,,6.038461538461538,,,,,,,4.85,0.0,0.0,63.76923076923077,50.333333333333336,0.0,0.0,,-0.2083333333333333,-0.75,,,,,18.9,,,241.625,,6.766666666666667,0.018
2021-07-28,-125.3,50.0,,,,22.48125,,,,,,,66.55,,,,,,32.46666666666667,,,,11.9,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,25.04736842105263,,,,,,,,153.73684210526315,3.610526315789474,,,10.221052631578948,,,,,,,,,0.0,42.21052631578947,45.5,0.0,0.0,,,,,,,,24.0125,,,151.5,,3.6208333333333336,0.018
2021-07-28,-120.8,50.1,,,,,,,,,,,603.0,,,40.61666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.07916666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-29,-127.2,54.8,,,,,,,,,,8.6075,1085.5,,,67.60416666666667,,,,,,,,,,,,,,,837.4250000000001,,78.5,,,,,,,,,,,259.47499999999997,,12.390625,189.41666666666663,,,,154.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-07-30,-120.8,49.1,,,,,,,,,,,1577.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8875,21.241666666666667,,,,,,,243.875,5.8,332.125,,3.28125,,,,,,,0.05,,0.0,42.25,39.17391304347826,0.0,0.0,,-0.3541666666666667,1.9166666666666667,,,,,21.969565217391303,,,239.56521739130432,,6.01304347826087,66.0
2021-08-01,-120.8,59.4,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.404545454545453,,,,,,,,203.27272727272728,7.345454545454545,,,10.481818181818182,,,,,,,,,0.0,42.77272727272727,40.0,0.0,0.0,,193.0,,,,,,26.170833333333334,,,205.20833333333337,,7.5125,158.0
2021-08-02,-133.7,59.6,,,,,,,,,,,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.74705882352941,,,,,,,,137.11764705882354,6.364705882352942,,,6.229411764705882,,,,,,,,,0.0916666666666666,54.47058823529411,60.166666666666664,0.0,0.5176470588235295,,4.352941176470588,,,,,,15.5875,,,150.79166666666666,,6.854166666666667,0.018
2021-08-02,-119.3,50.2,,,952.6666666666666,,,,21.996666666666663,,16.666666666666668,,570.0,,,,,,,44.502375,7.412041666666667,,,,,,,,,,,73.31750000000001,,,,,,,,,,,,,,,,18.0975,,,,,,22.0,,,,,,,,,,,,16.666666666666668,23.1,,,19.354166666666668,1018.8208333333332,,-0.0083333333333333,,,73.33333333333333,,,,,,,,952.6666666666666,,,,,,,,,1.0
2021-08-03,-123.0,54.0,,,,,,,,,,9.951208333333334,743.0,2.8525000000000005,,,,,,,,,,,,,,,,,932.6333333333332,,58.35833333333333,,0.0,,,,,,,,,227.3791666666667,,19.229916666666664,,,,,243.39166666666665,,0.7966666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2021-08-03,-120.6,52.0,,,,,,,,,,,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.804166666666667,,,,,,,,106.45833333333331,5.5,,,8.854166666666666,,,,,,,,,0.0083333333333333,61.958333333333336,59.291666666666664,0.0083333333333333,2.15,,,,,,,,18.679166666666667,,,107.20833333333331,,5.6000000000000005,0.018
2021-08-03,-120.3,49.4,,,,,,,22.770416666666662,,8.166666666666666,,566.0,,,,,,,,,,,,,,,,,,,43.78,,,,,,,,,,,,,,,,,,,,,,22.7875,,,,,,,,,,,,8.166666666666666,29.24166666666667,,,16.183333333333334,,,0.0166666666666666,0.05,,43.75,,,,,,,0.0,952.9583333333334,,,,,,,,,0.2
2021-08-03,-118.9,51.4,,,,,,,,,,,1551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85,,,,,,,,,503.0416666666667,,,,,,,,,0.1363636363636363,2.7,,,,,,,2.9166666666666665,-1.375,,,,,,,,,,,10.0
2021-08-04,-124.5,53.4,,,,,,,,,,10.076916666666667,1123.675,2.275833333333334,,,,,,,,,,,,,,,,,891.6708333333332,,64.94583333333334,,0.0,,,,,,,,,267.4916666666667,,17.69879166666667,,,,,249.3625,,0.3358333333333334,18.558333333333337,,,,,,,,194.04166666666663,3.925,,,10.170833333333333,,,,,,,,,0.0083333333333333,63.041666666666664,64.125,0.0083333333333333,0.0583333333333333,,,,,,,,18.65,,,189.70833333333337,,3.7458333333333336,1.0
2021-08-04,-120.3,49.4,,,,,,,24.465833333333332,,9.333333333333334,,566.0,,,,,,,,,,,,,,,,,,,43.38833333333333,,,,,,,,,,,,,,,,,,,,,,24.475,,,,,,,,,,,,9.333333333333334,29.34166666666667,,,18.358333333333334,,,0.0,0.35,,43.416666666666664,,,,,,,0.0,950.2916666666666,,,,,,,,,0.2
2021-08-04,-118.2,49.0,,,,,,,,,,,510.0,,,,,,35.0,,,,18.5,0.4,0.4,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-08-04,-117.0,49.1,,,846.0,,,,15.230494071146245,,3.869565217391304,,1917.0,,,,,,,130.3950395256917,9.196414031620554,,,,,,,,,,,56.73756916996048,,,,,,,,,,,,,,,,33.653120553359685,,,,,,15.234189723320156,,,,,,,,,,,,5.8893280632411065,19.48201581027668,,,12.157608695652176,1042.3772727272726,,0.2681818181818182,,,56.72529644268775,,,,,,,,846.0,,,,,,,,,0.018
2021-08-07,-121.4,50.8,,,,,,,,,,,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,,,187.66666666666663,10.570833333333333,,,7.545833333333333,,,,,,,,,0.3916666666666666,63.75,67.125,0.3916666666666666,1.625,,,,,,,,14.320833333333333,,,190.79166666666663,,10.2375,0.018
2021-08-09,-125.3,52.5,,,,,,,,,,,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.204761904761906,,,,,,,,249.95238095238096,12.6,,,9.252380952380951,,,,,,,,,0.0,73.0,72.29166666666667,0.0,0.0,,0.0,,,,,,14.095833333333331,,,249.5,,13.2375,0.018
2021-08-11,-115.5,49.5,,,,,,,,,,,856.0,,,,,,34.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-08-13,-122.5,55.5,,,,,,,,,,,757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21818181818182,,,,,,,,173.0909090909091,7.718181818181819,,,9.10909090909091,,,,,,,,,0.0,54.63636363636363,45.583333333333336,0.0,0.0,,193.0,,,,,,23.370833333333337,,,214.125,,9.120833333333334,5084.0
2021-08-14,-120.9,49.8,,,903.4166666666666,,,,23.13291666666667,,5.291666666666667,,1060.0,,,,,,,194.28829166666665,12.871333333333332,,,,,,,,,,,34.050000000000004,,,,,,,,,,,,,,,,22.045,,,,,,23.133333333333336,,,,,,,,,,,,5.291666666666667,27.645833333333332,,,18.104166666666668,1021.8708333333334,,-0.0041666666666666,,,34.083333333333336,,,,,,,,903.4166666666666,,,,,,,,,1000.0
2021-08-15,-123.1,53.8,,,926.5,,,,17.64375,,10.166666666666666,,715.0,,,,,,,204.95833333333337,7.452333333333333,,,,,,,,,,,67.33375,,,,,,,,,,,,,,,,31.565,,,,,,17.645833333333332,,,,,,,,,,,,10.166666666666666,20.454166666666666,,,15.5375,1009.3166666666666,,0.2083333333333333,4.294117647058823,,67.375,,,,,,,,926.5,,,,,,,,,0.018
2021-08-15,-123.0,55.0,,,,17.975,,,,,,,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2021-08-15,-119.7,49.8,,,,,,,,,,,345.0,,,,,,34.5,,,,21.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.0
2021-08-15,-119.2,52.4,,,927.8333333333334,,,,16.700833333333332,,13.375,,786.0,,,,,,,171.09666666666666,3.1190833333333337,,,,,,,,,,,80.68166666666666,,,,,,,,,,,,,,,,47.76958333333334,,,,,,16.704166666666666,,,,,,,,,,,,13.375,20.6625,,,15.558333333333332,1018.6916666666666,,0.3636363636363636,,,80.66666666666667,,,,,,,,927.8333333333334,,,,,,,,,0.018
2021-08-15,-115.5,49.2,,,,,,,,,,,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.461111111111112,,,,,,,,246.05555555555551,8.577777777777778,,,4.033333333333333,,,,,,,,,0.0,33.77777777777778,31.833333333333332,0.0,0.0,,,,,,,,22.620833333333337,,,236.66666666666663,,8.979166666666666,572.0
2021-08-16,-122.3,52.5,,,,,,,,,,,1123.2,,,,,,16.0,,,,7.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2021-08-16,-118.1,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.349999999999998,,,,,,,,,,,,13.166666666666666,19.683333333333337,,,15.654166666666669,1010.0708333333332,,0.1583333333333333,0.9541666666666666,,82.83333333333333,,,,,,,0.0,929.8333333333334,,,,,,,,,0.6
2021-08-19,-123.9,49.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.67368421052632,,,,,,,,245.42105263157896,11.526315789473683,,,12.38421052631579,,,,,,,,,0.0,60.68421052631579,59.958333333333336,0.0,0.0,,,,,,,,21.016666666666666,,,213.66666666666663,,11.425,123.0
2021-08-24,-119.5,49.9,,,,,,,,,,,350.0,,,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34
2021-08-25,-124.8,49.3,,,,,,,,,,,21.0,,,66.82083333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.308333333333334,,156.07500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
